,episode_reward,nb_episode_steps,nb_steps
1741,139.83191039522694,99,162465
1742,126.02404422868452,113,162578
1743,-124.97983301239047,39,162617
1744,124.58767666935273,114,162731
1745,143.6814924621417,95,162826
1746,-195.64123962148244,14,162840
1747,-100.032631792714,13,162853
1748,117.96709557740208,121,162974
1749,31.488548514516225,108,163082
1750,135.18113201435733,104,163186
1751,148.1474694556808,91,163277
1752,107.98271932804467,131,163408
1753,112.45775233976931,126,163534
1754,-195.94092707197427,13,163547
1755,110.40533002620174,128,163675
1756,155.0802072338389,84,163759
1757,120.71601087950427,117,163876
1758,-196.56873186060466,15,163891
1759,134.12130481793073,105,163996
1760,143.18864123099667,95,164091
1761,-192.56511312885652,10,164101
1762,111.13971729678386,128,164229
1763,84.99295191896482,154,164383
1764,81.01737715349371,157,164540
1765,-113.22815621708392,29,164569
1766,82.00608058025944,156,164725
1767,-125.1929924166859,41,164766
1768,64.16348200222413,175,164941
1769,28.60665983276722,210,165151
1770,-153.5555802534662,46,165197
1771,163.27501333321217,75,165272
1772,175.88706902168894,63,165335
1773,90.75708992094712,148,165483
1774,-102.9922044009205,19,165502
1775,-192.5588382907867,10,165512
1776,-101.06692342827716,16,165528
1777,144.6497266855353,94,165622
1778,-100.82030242012353,234,165856
1779,-101.0643798896159,17,165873
1780,-100.832179452121,17,165890
1781,-160.59417502466567,50,165940
1782,-105.22134653082726,21,165961
1783,-100.41555780011932,17,165978
1784,-101.06153429640017,17,165995
1785,-101.49596638564799,17,166012
1786,-166.0484449181905,56,166068
1787,-104.27160717848574,21,166089
1788,-113.56994086399972,31,166120
1789,-100.73609375910888,238,166358
1790,88.72342854892409,150,166508
1791,-127.14170072713146,44,166552
1792,-114.9723254929434,32,166584
1793,-100.49712760275288,237,166821
1794,58.727311417945415,180,167001
1795,49.7125554835904,189,167190
1796,102.95805265391172,136,167326
1797,73.09572568424099,166,167492
1798,67.42540121582527,171,167663
1799,98.75342550858821,140,167803
1800,128.98689637397342,110,167913
1801,115.13083960908641,124,168037
1802,115.96755399532462,123,168160
1803,120.85184714094089,118,168278
1804,120.02042750972684,119,168397
1805,-100.33639057111338,237,168634
1806,90.93958896089303,147,168781
1807,137.65320327462234,101,168882
1808,131.07417120032667,108,168990
1809,122.64781657454797,115,169105
1810,127.5145961101106,111,169216
1811,-195.76881227486848,14,169230
1812,138.91951785702642,100,169330
1813,139.33892295250297,98,169428
1814,117.01216994693687,122,169550
1815,108.87152487164133,130,169680
1816,-100.16039214325912,190,169870
1817,-100.93370469389961,236,170106
1818,-197.64531610353538,13,170119
1819,121.94912843143044,116,170235
1820,-100.59306604679587,184,170419
1821,102.03357541571718,137,170556
1822,157.91047013931743,81,170637
1823,-105.63440297966659,24,170661
1824,-198.7729404860891,15,170676
1825,128.10397934512434,111,170787
1826,-102.75990156590635,17,170804
1827,96.36083340678731,142,170946
1828,159.7366406140956,79,171025
1829,-124.70212519565968,40,171065
1830,-153.09657652630185,71,171136
1831,-100.78800070427981,128,171264
1832,137.45276977362528,100,171364
1833,-106.02661067056786,19,171383
1834,-196.35821251940106,14,171397
1835,-196.43454723438919,14,171411
1836,73.6718842834174,165,171576
1837,115.13962980019,123,171699
1838,-103.824628118212,19,171718
1839,-198.6390010206426,16,171734
1840,111.16579471501429,128,171862
1841,127.48768559300662,111,171973
1842,-158.84079125613965,154,172127
1843,140.83849420733756,98,172225
1844,108.33702671066055,130,172355
1845,132.79413747843665,106,172461
1846,120.60232321544409,118,172579
1847,100.56628259949514,138,172717
1848,155.88569491632472,82,172799
1849,-151.91492522509554,41,172840
1850,66.90526222630895,172,173012
1851,177.62162361209215,61,173073
1852,166.35175780207067,71,173144
1853,176.07607345576045,61,173205
1854,-194.1538296826865,10,173215
1855,168.4396546017698,70,173285
1856,140.27127140489594,98,173383
1857,157.94485494636652,81,173464
1858,41.86335192777924,196,173660
1859,-100.2869071757328,238,173898
1860,-100.66714661337025,17,173915
1861,124.31737098077737,113,174028
1862,175.62451242141947,63,174091
1863,-101.17491019785935,20,174111
1864,-195.23641489760948,12,174123
1865,-195.27090266762528,12,174135
1866,-195.2715337217873,12,174147
1867,-195.24432619924414,12,174159
1868,128.55381169965418,110,174269
1869,-107.38982641802055,23,174292
1870,-139.39124425677167,55,174347
1871,-199.36652995255668,18,174365
1872,-151.36891615672795,42,174407
1873,-100.5815969043869,18,174425
1874,-100.59510041736523,18,174443
1875,123.5417439230275,115,174558
1876,156.4194813506379,81,174639
1877,-100.01901649101616,17,174656
1878,-195.2479370246798,12,174668
1879,110.79570397698984,128,174796
1880,-105.9505390535568,20,174816
1881,-197.9537759758204,13,174829
1882,-197.98068096681789,13,174842
1883,117.97104039635192,121,174963
1884,-100.473082339336,15,174978
1885,-104.01706022995401,15,174993
1886,-199.50170395977764,15,175008
1887,-183.5250906250472,75,175083
1888,-177.13259886670872,85,175168
1889,-181.06494414278592,73,175241
1890,-153.9938528144268,60,175301
